city,orientation,d,w,kappa
Amsterdam,AD,46446857,0.8394074776371564,3
Amsterdam,AD,46468710,0.8394074776371564,4
Amsterdam,AD,46485066,0.451115414969041,3
Amsterdam,AD,46498380,0.451115414969041,5
Amsterdam,AD,46526413,0.7108131066652121,3
Amsterdam,AD,46210174,0.2750156599119709,2
Amsterdam,AD,2882580890,0.8825028992938388,2
Amsterdam,AD,46244938,0.8825028992938388,3
Amsterdam,AD,46266650,0.9194797517588419,50
Amsterdam,AD,12072406522,0.9194797517588419,2
Amsterdam,AD,46304102,0.9860968449211122,4
Amsterdam,AD,46325460,0.9860968449211122,3
Amsterdam,AD,4743959148,0.9047309669935871,1
Amsterdam,AD,11224390095,0.874992813621082,3
Amsterdam,AD,2262683375,0.874992813621082,1
Amsterdam,AD,46404755,0.35997692352258337,3
Amsterdam,AD,46424348,0.35997692352258337,2
Amsterdam,AD,46445293,0.8394074776371564,4
Amsterdam,AD,46466887,0.8394074776371564,3
Amsterdam,AD,46485162,0.451115414969041,3
Amsterdam,AD,262890788,0.4756379808660507,2
Amsterdam,AD,11293422861,0.4756379808660507,2
Amsterdam,AD,46264173,0.5991737526864825,2
Amsterdam,AD,2801224787,0.5991737526864825,2
Amsterdam,AD,46303183,0.8548102367840963,4
Amsterdam,AD,2822146021,0.8548102367840963,50
Amsterdam,AD,2348249485,0.9435174525312567,3
Amsterdam,AD,46360124,0.8560797099249425,3
Amsterdam,AD,1715273753,0.8560797099249425,2
Amsterdam,AD,46404184,0.2200516207188781,3
Amsterdam,AD,46420912,0.2200516207188781,2
Amsterdam,AD,6904057007,0.5312357558185761,2
Amsterdam,AD,46460895,0.5312357558185761,3
Amsterdam,AD,6537188447,0.6509088420205396,2
Amsterdam,AD,10555373720,0.5021143800192757,1
Amsterdam,AD,46535755,0.4123385483370024,3
Amsterdam,AD,46183572,0.6357080798918502,50
Amsterdam,AD,46183572,0.6357080798918502,50
Amsterdam,AD,46183572,0.5974355107978053,50
Amsterdam,AD,12655469626,0.5284147476393927,1
Amsterdam,AD,12022263753,0.5284147476393927,1
Amsterdam,AD,46283936,0.5575575852743785,4
Amsterdam,AD,46302228,0.8873124077099365,4
Amsterdam,AD,46322722,0.8873124077099365,4
Amsterdam,AD,2013949658,0.9484928175687254,50
Amsterdam,AD,46361012,0.9484928175687254,3
Amsterdam,AD,46381772,0.8358563778403989,3
Amsterdam,AD,6949019795,0.1652734265666612,3
Amsterdam,AD,46415865,0.1652734265666612,2
Amsterdam,AD,10584629971,0.8262117847273351,2
Amsterdam,AD,46512176,0.7056656577379871,2
Amsterdam,AD,46183572,0.5483183762130802,50
Amsterdam,AD,46183572,0.5483183762130802,50
Amsterdam,AD,46183572,0.8244128825725112,50
Amsterdam,AD,46183572,0.8805351380846724,50
Amsterdam,AD,1525015190,0.7460914716781054,50
Amsterdam,AD,1525015190,0.7460914716781054,50
Amsterdam,AD,46245091,0.5495240198529764,5
Amsterdam,AD,46262650,0.4855507357239594,3
Amsterdam,AD,46283554,0.4855507357239594,3
Amsterdam,AD,46301596,0.7798046239024579,5
Amsterdam,AD,9994804154,0.7798046239024579,1
Amsterdam,AD,46342860,0.6903085466923363,2
Amsterdam,AD,46361036,0.6903085466923363,4
Amsterdam,AD,46383470,0.6548818948510164,1
Amsterdam,AD,12631632169,0.15246123886834076,2
Amsterdam,AD,4333085459,0.46908100085991905,4
Amsterdam,AD,46483761,0.7612404140377308,5
Amsterdam,AD,46511089,0.5246061058144116,3
Amsterdam,AD,8942712546,0.07277363757097835,2
Amsterdam,AD,46183572,0.5483183762130802,50
Amsterdam,AD,46183572,0.5483183762130802,50
Amsterdam,AD,46183572,0.8244128825725112,50
Amsterdam,AD,1525015190,0.7542465800342433,50
Amsterdam,AD,1525015190,0.8291222542889477,50
Amsterdam,AD,1525015190,0.6494290317698553,50
Amsterdam,AD,1525015190,0.447487391727541,50
Amsterdam,AD,46245850,0.5170907936842599,3
Amsterdam,AD,7124646368,0.5627586331902062,1
Amsterdam,AD,4821599020,0.5486659912304493,1
Amsterdam,AD,46342863,0.30630607113075076,2
Amsterdam,AD,1833960246,0.30630607113075076,1
Amsterdam,AD,5213036077,0.35407400129905264,1
Amsterdam,AD,46483277,0.800835054450234,4
Amsterdam,AD,6149973645,0.800835054450234,3
Amsterdam,AD,46183572,0.6688585539370959,50
Amsterdam,AD,46183572,0.6688585539370959,50
Amsterdam,AD,1525015190,0.7542465800342433,50
Amsterdam,AD,1525015190,0.8291222542889477,50
Amsterdam,AD,3295119971,0.6494290317698553,50
Amsterdam,AD,6472987925,0.3516674122708546,2
