node,w,kappa,cut_u,cut_v
8509410985,10.0,3,-1,-1
7853500824,2.0,1,7853500824,7447030308
7820307836,1.0,1,7820307836,42838323
7820307810,2.0,1,7820307810,7820307828
276248939,1.0,1,276248939,2885533784
5493687586,2.0,1,5493687586,42743495
8499617917,1.0,1,8499617917,7554188091
42752956,2.0,2,-1,-1
42766750,5.0,2,-1,-1
42775365,2.0,3,-1,-1
42735954,9.0,3,-1,-1
42739766,1.0,3,-1,-1
42763832,1.0,3,-1,-1
42742485,1.0,2,-1,-1
7128057419,5.0,1,7128057419,42762867
42760032,1.0,3,-1,-1
5482739931,1.0,2,-1,-1
42754897,5.0,1,42754897,42757842
5482739981,1.0,2,-1,-1
42763035,2.0,1,42763035,42757922
42753916,9.0,2,-1,-1
42749484,30.0,2,-1,-1
42733848,24.0,3,-1,-1
5296140994,25.0,3,-1,-1
42730985,3.0,2,-1,-1
42752263,2.0,2,-1,-1
42743184,1.0,3,-1,-1
42742994,2.0,2,-1,-1
1396349365,1.0,2,-1,-1
42720139,39.0,3,-1,-1
42753986,2.0,3,-1,-1
1579719389,7.0,1,1579719389,1579719386
1570433625,1.0,3,-1,-1
42753684,3.0,1,42753684,42753681
42733073,4.0,16777220,-1,-1
1570028252,10.0,1,1570028252,1570028203
42770978,5.0,4,-1,-1
13051831515,4.0,2,-1,-1
42736818,1.0,2,-1,-1
42799315,1.0,1,42799315,5591684352
5591684348,3.0,1,5591684343,5591684340
7948205415,2.0,2,-1,-1
10593401750,3.0,1,10593401750,7947811289
11883485195,2.0,1,11883485208,452256996
13000326589,1.0,1,452256983,12968897857
12252514214,1.0,1,452256983,12968897857
2441074970,1.0,0,-1,-1
1915196870,3.0,1,1915196870,1915196998
452270010,4.0,1,452270010,452389370
42475878,2.0,3,-1,-1
7238975737,3.0,1,7238975737,7238975743
42470105,1.0,1,42470105,9563830622
1257569804,1.0,1,1257569804,1257570236
42468686,1.0,4,-1,-1
12985324115,1.0,1,12985324115,12985324117
5490110923,11.0,1,5490110923,5490110925
42475685,7.0,4,-1,-1
42521892,2.0,3,-1,-1
42508523,1.0,3,-1,-1
5482726025,4.0,1,5482726025,5482724719
42469299,1.0,3,-1,-1
42500275,1.0,1,42500275,42500272
42496292,1.0,3,-1,-1
42510915,3.0,2,-1,-1
42503730,6.0,3,-1,-1
42504650,8.0,2,-1,-1
598622280,20.0,16777219,-1,-1
9941478068,2.0,2,-1,-1
3638685471,1.0,3,-1,-1
3638685453,1.0,3,-1,-1
3638685555,1.0,1,3638685555,765889458
42880231,6.0,2,-1,-1
42928281,3.0,1,42928281,42907545
5482723241,84.0,1,5482723241,5482723242
42810972,25.0,2,-1,-1
42807116,60.0,3,-1,-1
42821731,36.0,3,-1,-1
1840722946,15.0,2,-1,-1
42809560,1.0,3,-1,-1
8002760944,1.0,2,-1,-1
42815464,34.0,1,42815464,42815469
42876225,15.0,2,-1,-1
42923598,1.0,3,-1,-1
42821263,4.0,2,-1,-1
42821249,19.0,4,-1,-1
276314522,9.0,3,-1,-1
8254373375,12.0,1,8254373375,8254373374
42904530,45.0,3,-1,-1
597428893,31.0,1,597428893,597444036
7762140494,17.0,2,-1,-1
42846839,2.0,3,-1,-1
2446054619,2.0,1,2446054619,42842543
484213746,2.0,2,-1,-1
42866066,5.0,3,-1,-1
11889123233,1.0,1,11889123233,11889123237
42833605,2.0,3,-1,-1
7986896389,2.0,3,-1,-1
7820307837,1.0,1,7820307837,7820307836
9328191433,1.0,1,106064636,1957257298
4359906467,3.0,1,4359906467,9328191433
42721298,2.0,1,106064636,1957257298
7554260297,2.0,1,7554260297,7554260296
5493687646,1.0,1,5493687646,11240619641
2036986229,1.0,1,2036986229,2036986157
6871196057,1.0,1,6871196057,6871196050
9979253517,3.0,3,-1,-1
42762442,2.0,2,-1,-1
5487859541,5.0,1,5487859541,5487859542
42759500,1.0,3,-1,-1
42741061,1.0,4,-1,-1
42759888,1.0,4,-1,-1
42759823,1.0,4,-1,-1
8569406605,1.0,1,8569406605,42754941
5482739968,3.0,2,-1,-1
42760064,4.0,3,-1,-1
42730002,2.0,2,-1,-1
42764782,1.0,3,-1,-1
42770589,13.0,2,-1,-1
10089662139,62.0,1,10089662139,10089635015
42749506,35.0,1,42749506,42749504
7588765958,12.0,1,7588765958,7588765956
7805787941,2.0,2,-1,-1
7476260863,2.0,2,-1,-1
1544555379,2.0,2,-1,-1
42751953,1.0,2,-1,-1
42756607,4.0,3,-1,-1
11942707043,2.0,4,-1,-1
1544596223,9.0,2,-1,-1
1570256089,17.0,1,1570256089,1570256087
7555502295,2.0,2,-1,-1
42726986,1.0,3,-1,-1
42738118,3.0,3,-1,-1
42738127,2.0,3,-1,-1
42767496,1.0,2,-1,-1
5591684343,3.0,1,5591684343,5591684340
5591684339,5.0,1,5591684340,42851185
8424684624,1.0,1,8424684624,5591684344
7987127043,1.0,1,7987127043,10245457717
12968892789,1.0,1,12968892789,42491962
12179705202,1.0,1,452256983,12968897857
13000326571,3.0,1,452256983,12968897857
13000326580,3.0,1,452256983,12968897857
10104501843,4.0,1,10104501843,11335370528
1915196834,1.0,1,1915196834,1915196870
5490127305,2.0,2,-1,-1
452396667,3.0,1,452396667,452271525
42488878,1.0,2,-1,-1
42470142,1.0,2,-1,-1
42494132,3.0,3,-1,-1
42529051,6.0,3,-1,-1
42506146,1.0,3,-1,-1
7238674466,1.0,3,-1,-1
1273032391,3.0,3,-1,-1
7162039092,3.0,2,-1,-1
42503178,2.0,3,-1,-1
42474333,3.0,3,-1,-1
42495814,2.0,3,-1,-1
5482745488,3.0,2,-1,-1
42511401,1.0,3,-1,-1
8233183143,1.0,1,8233183143,8233183142
598622290,15.0,2,-1,-1
42467150,18.0,2,-1,-1
42485188,1.0,3,-1,-1
765882423,1.0,3,-1,-1
765889451,1.0,1,765889460,42907588
3638685548,1.0,1,3638685548,3638685547
42847870,1.0,2,-1,-1
2543852414,16.0,1,2543852414,42785783
42818943,10.0,3,-1,-1
3015668314,3.0,1,3015668314,42861527
12834527397,5.0,1,12834527395,461054945
461054696,3.0,3,-1,-1
42821340,1.0,2,-1,-1
42806466,3.0,1,42806466,42858163
2776601450,1.0,2,-1,-1
8002070885,68.0,1,8002070885,8002068184
42928987,2.0,1,42928987,42846716
5118644950,9.0,1,5118644950,5118644949
9721442137,3.0,1,9721442137,42836221
42865973,3.0,3,-1,-1
42866054,2.0,2,-1,-1
4771851661,102.0,16777218,-1,-1
42839071,15.0,3,-1,-1
8506445138,18.0,2,-1,-1
42856667,11.0,3,-1,-1
42874179,17.0,4,-1,-1
2440777952,4.0,1,2440777952,2440777950
42846206,2.0,3,-1,-1
5127247433,14.0,1,5127247433,42846203
5482255791,4.0,1,5482255791,5482255804
5626689890,1.0,1,5626689890,3841732177
3841732189,1.0,1,3841732189,3841732177
7820307807,1.0,1,7820307807,7820307808
1957257393,1.0,1,1957257393,1957257373
9328192175,3.0,1,9328192175,42722531
9328192136,1.0,1,106064636,1957257298
7672276802,2.0,1,7672276802,42743632
5430172318,1.0,4,-1,-1
42760969,4.0,4,-1,-1
42752625,6.0,3,-1,-1
42766975,3.0,3,-1,-1
42762422,6.0,1,42762422,42739795
42759512,15.0,4,-1,-1
42762430,3.0,2,-1,-1
42750218,7.0,4,-1,-1
42751198,2.0,3,-1,-1
42740957,1.0,2,-1,-1
5487953359,4.0,1,5487953359,5487953360
42780547,2.0,3,-1,-1
42746945,1.0,3,-1,-1
42760086,8.0,2,-1,-1
42730025,8.0,2,-1,-1
10199536514,14.0,1,10199536514,10199548217
42742561,20.0,1,42742561,42742609
2024871185,1.0,2,-1,-1
42736677,2.0,2,-1,-1
42720014,2.0,3,-1,-1
4234628659,2.0,2,-1,-1
42736911,1.0,1,42736911,42736904
42756620,3.0,4,-1,-1
746124464,3.0,2,-1,-1
608519153,2.0,1,608519153,6994297112
65559227,1.0,1,65559227,12511350496
1570051319,2.0,1,1570051319,1570051325
10019120723,2.0,1,10019120723,1570051323
42732363,1.0,3,-1,-1
42732379,1.0,3,-1,-1
2356154901,7.0,1,2356154901,3066156729
4987290844,2.0,1,4987290844,3066157142
5591684329,2.0,1,42793994,278217489
8427748839,1.0,1,8427748839,8427748840
10245457702,2.0,1,10245457702,7987127040
10245457713,2.0,1,10245457713,10245457711
5763789062,1.0,1,5763789062,5763789058
452256983,1.0,1,452256983,12968897857
11007154280,1.0,1,452256983,12968897857
3618698639,1.0,1,452256983,12968897857
452389370,1.0,2,-1,-1
42479593,13.0,3,-1,-1
42470163,5.0,2,-1,-1
42506155,1.0,3,-1,-1
42482106,1.0,2,-1,-1
42460105,1.0,3,-1,-1
42516874,4.0,3,-1,-1
1273032310,8.0,3,-1,-1
5423598733,2.0,3,-1,-1
1942054837,7.0,2,-1,-1
42467180,1.0,3,-1,-1
42472346,1.0,3,-1,-1
5482745493,4.0,1,5482745493,5482745495
42511578,3.0,3,-1,-1
42499696,11.0,3,-1,-1
42504334,1.0,2,-1,-1
42475161,1.0,3,-1,-1
42927433,2.0,3,-1,-1
1398903719,1.0,2,-1,-1
767397085,1.0,3,-1,-1
42837359,1.0,2,-1,-1
1794656796,5.0,2,-1,-1
42848881,3.0,3,-1,-1
12133994739,2.0,2,-1,-1
12834527395,2.0,1,12834527395,461054945
7992135706,4.0,1,7992135706,7992135701
42866346,1.0,3,-1,-1
5122824756,9.0,3,-1,-1
5122824737,1.0,2,-1,-1
3324555195,1.0,2,-1,-1
42919660,28.0,3,-1,-1
8281434451,1.0,2,-1,-1
42910480,6.0,1,42910480,10677524680
42827856,3.0,3,-1,-1
42846181,41.0,2,-1,-1
42846160,68.0,1,42846160,13016715208
42926908,30.0,3,-1,-1
2308045212,25.0,1,2308045212,7762112532
5127251910,7.0,1,5127251910,42856675
42864770,1.0,3,-1,-1
42818350,2.0,2,-1,-1
6358339107,4.0,2,-1,-1
9129866567,8.0,1,9129866567,3048146334
6358261966,4.0,2,-1,-1
3055737075,3.0,1,3055737075,3055736863
1957257298,1.0,1,1957257298,42850698
9328191767,2.0,1,9328191767,9328191765
3024253991,1.0,1,3024253991,276240733
276249371,5.0,1,106064636,1957257298
9328192026,3.0,1,9328192026,4616536293
6859009486,1.0,1,6859009486,6859009487
42743634,1.0,3,-1,-1
5493687530,1.0,1,5493687530,5493687531
42735522,2.0,2,-1,-1
6841904877,12.0,1,6841904877,6841904881
42735276,5.0,3,-1,-1
5488218266,2.0,1,5488218266,5488218268
42761356,1.0,2,-1,-1
42720108,6.0,2,-1,-1
42748417,3.0,2,-1,-1
11199679792,8.0,2,-1,-1
42752041,2.0,2,-1,-1
42759731,5.0,2,-1,-1
5487953324,1.0,1,5487953324,5487953325
42759845,1.0,3,-1,-1
42770556,29.0,2,-1,-1
42748240,29.0,16777219,-1,-1
42730050,12.0,3,-1,-1
1898904016,4.0,2,-1,-1
42736717,1.0,3,-1,-1
42763905,2.0,3,-1,-1
2024828308,7.0,3,-1,-1
5487873618,2.0,1,5487873618,5487873619
5487948643,4.0,1,5487948643,5487948650
5487939902,2.0,2,-1,-1
1543888859,1.0,1,1543888859,42737903
6701991770,1.0,1,6701991770,7468592014
481201516,1.0,2,-1,-1
12511350496,1.0,1,12511350496,12511350476
12511350476,2.0,1,12511350476,481201516
65560765,1.0,2,-1,-1
624260787,3.0,0,-1,-1
3066156729,1.0,1,3066156729,42794030
3066157139,4.0,1,3066157139,3066157140
10724628280,3.0,2,-1,-1
278217092,1.0,2,-1,-1
452262280,2.0,1,452262280,452262276
12149820847,5.0,1,12149820847,7946449919
7151551852,2.0,1,452258607,5004699332
5763789058,1.0,1,5763789058,13000326571
11447041510,3.0,1,11447041505,3623674466
5763789068,2.0,1,452256983,12968897857
7947853326,1.0,1,7947853326,3618698639
11335370528,1.0,1,452256983,12968897857
13000326579,31.0,1,13000326579,11335370528
4606638649,8.0,1,1257569977,608492678
7121053402,2.0,2,-1,-1
5710138723,3.0,3,-1,-1
42482135,1.0,3,-1,-1
42517866,1.0,1,42517866,42468425
8288325006,1.0,1,8288325006,8288325003
10765481038,3.0,1,10765481038,42495687
10899233613,2.0,1,10899233613,42474603
42472322,4.0,4,-1,-1
42528563,1.0,2,-1,-1
7238373923,1.0,1,7238373923,7238373924
42485169,3.0,2,-1,-1
42502339,1.0,2,-1,-1
42484902,2.0,2,-1,-1
42497116,3.0,2,-1,-1
42470280,5.0,1,42470280,598622251
42478926,1.0,2,-1,-1
42475190,4.0,3,-1,-1
7705310565,1.0,1,7705310565,7705310563
767397236,2.0,1,767397236,3638518021
3638322434,1.0,1,3638322434,765357260
42909342,8.0,3,-1,-1
42848904,17.0,3,-1,-1
42809502,1.0,2,-1,-1
42843686,1.0,2,-1,-1
42891872,8.0,3,-1,-1
13009148699,1.0,2,-1,-1
42879623,2.0,2,-1,-1
42806457,4.0,2,-1,-1
42821493,2.0,1,42821493,42799288
42786819,3.0,3,-1,-1
42871408,18.0,16777219,-1,-1
42836246,8.0,2,-1,-1
13015011185,7.0,2,-1,-1
42851483,30.0,3,-1,-1
42870338,44.0,3,-1,-1
42859214,43.0,3,-1,-1
13121047289,22.0,1,13121047289,13121047284
42835627,3.0,3,-1,-1
42874198,2.0,3,-1,-1
9410427747,17.0,2,-1,-1
481250111,4.0,2,-1,-1
6358261974,6.0,2,-1,-1
3048146413,4.0,1,3048146413,3048146372
6783600561,2.0,1,6783600561,3048146426
1957257215,2.0,1,106064636,1957257298
276243669,4.0,1,106064636,1957257298
4355068955,9.0,1,4355068955,276241679
3501595005,5.0,1,106064636,1957257298
4616536302,1.0,1,106064636,1957257298
6859009441,1.0,2,-1,-1
42752298,1.0,3,-1,-1
42749864,1.0,3,-1,-1
42737439,4.0,4,-1,-1
42749426,4.0,4,-1,-1
42734551,1.0,3,-1,-1
12411555967,9.0,2,-1,-1
42749545,2.0,3,-1,-1
42768903,1.0,3,-1,-1
7053193077,3.0,1,7053193077,13071682955
42757772,6.0,3,-1,-1
42761193,7.0,3,-1,-1
5487953197,2.0,1,5487953197,42757625
42734902,5.0,2,-1,-1
7043049359,5.0,2,-1,-1
10572614865,5.0,1,10572614865,10572614863
42748304,10.0,2,-1,-1
1888261102,16.0,3,-1,-1
3310141790,3.0,1,3310141790,3310141792
7662840407,10.0,1,7662840407,7662840402
42734104,1.0,2,-1,-1
42741159,1.0,2,-1,-1
42756101,1.0,3,-1,-1
42736092,3.0,3,-1,-1
42741665,2.0,3,-1,-1
5540261262,1.0,1,5540261262,5540261294
5540261283,1.0,1,5540261283,5540261291
102992861,3.0,1,102992861,42728204
102989700,1.0,1,102992861,42728204
65561576,1.0,1,65561576,12511369251
42802119,24.0,1,42802119,42802117
278215970,1.0,1,278215970,5123508989
1701250918,1.0,1,1701250918,2298677648
42883675,1.0,2,-1,-1
7946449913,2.0,1,7946449913,7946449915
10090657047,2.0,1,10090657047,10593401644
10593401660,1.0,1,10593401660,452258609
7151606006,1.0,1,7151606006,7151606007
7946449938,3.0,1,7946449938,3623674468
9247057054,6.0,1,9247057054,9247057053
4190099890,1.0,1,4190099890,3618698641
4606638646,20.0,1,1257569977,608492678
452390583,3.0,2,-1,-1
42487242,1.0,2,-1,-1
1257569848,1.0,1,1257569848,42468439
6853678631,1.0,2,-1,-1
4202786883,2.0,2,-1,-1
42537564,2.0,2,-1,-1
11697206722,1.0,1,11697206722,10936605720
7238287419,1.0,1,7238287419,7238287426
42485124,1.0,3,-1,-1
1942054951,1.0,2,-1,-1
42474492,1.0,3,-1,-1
42513090,2.0,2,-1,-1
42484919,7.0,2,-1,-1
42504691,3.0,2,-1,-1
5488618663,9.0,1,5488618663,598622246
42502107,16.0,2,-1,-1
767502799,3.0,3,-1,-1
1817092655,1.0,1,1817092655,461220088
42798309,1.0,2,-1,-1
765357234,1.0,3,-1,-1
42856011,2.0,1,42856011,42895476
42866093,19.0,3,-1,-1
42808408,1.0,3,-1,-1
12770591584,1.0,1,12770591584,42861566
42905805,39.0,2,-1,-1
42933702,1.0,3,-1,-1
42846076,1.0,2,-1,-1
42809627,5.0,3,-1,-1
42815724,6.0,2,-1,-1
42848463,1.0,3,-1,-1
42786614,16.0,2,-1,-1
276315001,50.0,3,-1,-1
42883138,74.0,16777218,-1,-1
42888073,1.0,2,-1,-1
42824387,8.0,2,-1,-1
42816072,16.0,3,-1,-1
3779614620,15.0,2,-1,-1
42835647,14.0,3,-1,-1
42874203,13.0,3,-1,-1
42881044,11.0,1,42881044,12848166407
42877743,8.0,2,-1,-1
3046712367,2.0,1,3046712367,3046712366
3063065259,1.0,0,-1,-1
3048146439,1.0,1,3048146439,3048146426
276244674,2.0,1,106064636,1957257298
5488774796,3.0,1,106064636,1957257298
276249887,1.0,1,106064636,1957257298
3501595020,1.0,1,106064636,1957257298
6859009436,1.0,2,-1,-1
7564368288,2.0,2,-1,-1
474754789,1.0,2,-1,-1
9918054899,2.0,1,9918054899,9918054900
2844941325,1.0,2,-1,-1
2844941327,1.0,2,-1,-1
7358275945,3.0,1,7358275945,7358275942
7043134348,4.0,1,7043134348,7043134351
42749557,1.0,16777219,-1,-1
42735916,16.0,3,-1,-1
11079677417,3.0,1,11079677417,42748355
8644187240,1.0,1,8644187240,7045744942
12006713909,4.0,1,12006713909,7059150071
2806774846,1.0,2,-1,-1
42747062,2.0,3,-1,-1
3295750091,6.0,16777217,-1,-1
42758189,3.0,1,42758189,471204852
471205229,2.0,2,-1,-1
1241612949,4.0,2,-1,-1
5522609147,5.0,1,5522609147,1705248992
5522688241,16.0,2,-1,-1
42764849,4.0,3,-1,-1
42741118,18.0,3,-1,-1
2845116419,6.0,1,2845116419,10866743526
42756049,5.0,2,-1,-1
42780193,7.0,4,-1,-1
5540261252,1.0,2,-1,-1
42723680,1.0,2,-1,-1
777337430,2.0,3,-1,-1
42722816,1.0,0,-1,-1
42723416,1.0,2,-1,-1
42760004,1.0,1,42760004,42723416
254661403,1.0,2,-1,-1
278221226,3.0,1,278221226,4987290864
278221132,3.0,2,-1,-1
1701250974,1.0,2,-1,-1
42852679,1.0,1,42852679,1701250974
10090657046,5.0,1,10090657046,7947929584
13186048335,5.0,1,13186048335,3623674468
13186048341,4.0,1,7947895777,7151606040
452393062,8.0,2,-1,-1
3938567609,7.0,1,3938567609,452382143
452389990,4.0,2,-1,-1
7888314951,2.0,3,-1,-1
8388003316,10.0,1,8388003316,4136515151
3550779109,4.0,1,3550779109,5375734347
42470267,2.0,4,-1,-1
42517236,1.0,3,-1,-1
1942055085,5.0,2,-1,-1
42518929,5.0,3,-1,-1
42505090,12.0,3,-1,-1
42504706,3.0,2,-1,-1
42464077,4.0,1,42464077,42471626
42464802,14.0,3,-1,-1
42488263,1.0,2,-1,-1
775974178,3.0,3,-1,-1
3638322687,1.0,3,-1,-1
3638322472,1.0,1,3638322472,765357311
759258042,1.0,2,-1,-1
2874583598,4.0,1,2874583598,2874583600
3324555179,6.0,2,-1,-1
42934806,2.0,2,-1,-1
42917655,41.0,2,-1,-1
2570348406,1.0,3,-1,-1
42899512,1.0,3,-1,-1
8288303225,5.0,2,-1,-1
42809645,2.0,3,-1,-1
277030167,2.0,1,277030167,597363855
277028974,34.0,2,-1,-1
42786660,13.0,3,-1,-1
42877391,30.0,1,42877391,42877396
42809879,2.0,2,-1,-1
42838715,29.0,3,-1,-1
42816082,5.0,3,-1,-1
42823989,6.0,1,42823989,3779614630
42835666,12.0,3,-1,-1
42846335,6.0,4,-1,-1
42842368,9.0,3,-1,-1
13016765780,3.0,1,13016765780,562073902
6063990768,2.0,1,6063990768,5969794489
11066277045,9.0,1,11066277045,11066277042
12032715459,1.0,0,-1,-1
3063065807,1.0,0,-1,-1
9328191385,1.0,1,106064636,1957257298
3024344161,2.0,1,3024344161,276248017
9328191347,2.0,1,9328191347,9328191341
276244226,1.0,1,106064636,1957257298
7554376026,2.0,1,7554376026,7554376029
2920414509,1.0,1,2920414509,474757999
7747063788,1.0,1,13049640306,13049640308
9918054834,1.0,1,9918054834,7043080670
6799448187,1.0,1,6799448187,6799383579
7554313766,1.0,1,7554313766,6799383579
6816544940,3.0,2,-1,-1
5478894806,5.0,3,-1,-1
42749568,10.0,3,-1,-1
42737353,12.0,3,-1,-1
103049647,5.0,1,103049647,103049649
42722642,2.0,2,-1,-1
42756682,2.0,3,-1,-1
10096618317,3.0,1,10096618317,10096613712
42747155,2.0,3,-1,-1
103028462,3.0,1,103028462,596683859
12986467692,6.0,1,12986467692,3306795024
3383763919,2.0,2,-1,-1
3177953279,2.0,1,3177953279,3177953265
42727682,1.0,3,-1,-1
2757465929,3.0,1,2757465929,42727735
12569391840,1.0,1,12569391840,42741128
42750784,2.0,1,42750784,42748933
42742280,1.0,2,-1,-1
42732096,2.0,2,-1,-1
777292678,1.0,3,-1,-1
777291981,1.0,3,-1,-1
7984119522,1.0,3,-1,-1
777294336,1.0,3,-1,-1
42757879,2.0,2,-1,-1
42775339,1.0,3,-1,-1
8151579011,1.0,1,8151579011,7046533104
278219191,21.0,1,278219191,278221132
1701250744,2.0,2,-1,-1
3368195083,2.0,2,-1,-1
278219016,1.0,2,-1,-1
278222320,1.0,1,278222320,42852679
11298646253,2.0,2,-1,-1
11298646252,2.0,2,-1,-1
7540397832,1.0,1,7540397832,7540396332
452392945,2.0,1,452392945,452389990
1909472468,17.0,2,-1,-1
5375734383,9.0,2,-1,-1
42513572,1.0,3,-1,-1
42518942,3.0,3,-1,-1
3637952755,4.0,1,3637952755,42478712
42488240,1.0,4,-1,-1
42515144,7.0,3,-1,-1
42472528,8.0,3,-1,-1
42472620,3.0,3,-1,-1
2922393072,7.0,3,-1,-1
42499886,1.0,2,-1,-1
42475220,3.0,3,-1,-1
11766085786,2.0,1,11766085790,42912757
6100608798,1.0,3,-1,-1
759258201,1.0,2,-1,-1
7721349823,5.0,3,-1,-1
42812228,15.0,2,-1,-1
42864700,13.0,3,-1,-1
5488393403,12.0,1,5488393403,5488393399
764718321,2.0,3,-1,-1
2874769101,1.0,1,2874769101,2874767400
42861860,13.0,2,-1,-1
8393773093,3.0,2,-1,-1
42809521,3.0,2,-1,-1
277029681,23.0,2,-1,-1
42823427,1.0,2,-1,-1
42879062,5.0,2,-1,-1
42817930,6.0,1,42817930,42817927
42912187,3.0,3,-1,-1
42816102,1.0,4,-1,-1
42919287,18.0,2,-1,-1
8334424317,18.0,2,-1,-1
8509533827,8.0,1,8509533827,8509533830
42887567,1.0,2,-1,-1
276059609,1.0,3,-1,-1
8252301133,7.0,2,-1,-1
7773736549,36.0,0,-1,-1
3064200386,1.0,0,-1,-1
3064200385,1.0,0,-1,-1
9328191379,2.0,1,106064636,1957257298
3024344170,2.0,1,3024344170,276250090
276245309,4.0,1,106064636,1957257298
7554376028,2.0,1,7554376028,7554376027
9918040028,2.0,1,9918040028,5488643211
474754993,1.0,1,474754993,6934261625
6799383579,1.0,1,6799383579,6853596185
5354808045,2.0,1,5354808045,5354808052
42743784,2.0,2,-1,-1
42760179,4.0,2,-1,-1
7055034755,3.0,1,7055034755,12470981005
42765482,3.0,2,-1,-1
42748390,2.0,3,-1,-1
42752489,8.0,3,-1,-1
13056321216,3.0,2,-1,-1
42754039,1.0,2,-1,-1
5334639189,1.0,1,5334639189,42739948
471214126,1.0,2,-1,-1
42724404,1.0,4,-1,-1
5487733949,7.0,1,5487733949,42765344
42734579,1.0,3,-1,-1
42744811,1.0,3,-1,-1
42744819,1.0,3,-1,-1
42739662,1.0,2,-1,-1
3177953937,1.0,2,-1,-1
85188916,3.0,2,-1,-1
777205140,1.0,3,-1,-1
777292116,2.0,3,-1,-1
777292340,1.0,3,-1,-1
777293608,1.0,3,-1,-1
42746639,1.0,2,-1,-1
42775349,1.0,2,-1,-1
7987893745,1.0,1,7987893745,7987893743
4436933882,1.0,2,-1,-1
42879175,53.0,1,42879175,42852700
12986985163,1.0,1,12986985163,4987290934
278222490,1.0,1,278222490,42865925
42883643,1.0,2,-1,-1
42814476,1.0,2,-1,-1
7540396332,1.0,1,7540396332,3938567609
452391560,3.0,2,-1,-1
452386208,4.0,1,452386208,10592452873
12836249432,3.0,2,-1,-1
452385599,2.0,2,-1,-1
42472563,2.0,3,-1,-1
42499597,1.0,4,-1,-1
1942055324,1.0,2,-1,-1
7879583228,2.0,1,7879583228,7879583229
598629655,7.0,3,-1,-1
42527425,1.0,4,-1,-1
2807212492,1.0,3,-1,-1
42837477,2.0,3,-1,-1
42814912,10.0,2,-1,-1
42827708,10.0,2,-1,-1
7633923659,3.0,2,-1,-1
42888231,1.0,1,42888231,42798309
42859361,3.0,3,-1,-1
42847722,5.0,2,-1,-1
42909426,3.0,2,-1,-1
764718276,1.0,4,-1,-1
764718173,2.0,3,-1,-1
3324555225,4.0,3,-1,-1
42835428,7.0,4,-1,-1
42939642,20.0,1,42939642,42939638
8250668596,10.0,1,8250668596,8250668594
42846398,18.0,2,-1,-1
42847428,14.0,2,-1,-1
3659181707,12.0,2,-1,-1
42888758,14.0,3,-1,-1
42879351,1.0,2,-1,-1
42876856,10.0,2,-1,-1
42903198,16.0,2,-1,-1
7762094058,24.0,16777219,-1,-1
1064257383,6.0,2,-1,-1
42811345,1.0,3,-1,-1
276058558,5.0,1,482643753,484801162
11710127261,19.0,3,-1,-1
6181484209,1.0,0,-1,-1
3064200388,3.0,0,-1,-1
9918038616,1.0,1,9918038616,9918040024
42779152,2.0,1,42779152,42732786
42747886,1.0,3,-1,-1
42752324,2.0,4,-1,-1
6785032882,4.0,3,-1,-1
7059289155,1.0,1,7059289155,7059289154
42767900,1.0,2,-1,-1
8421311834,21.0,1,8421311834,42760393
42757829,2.0,4,-1,-1
42762399,2.0,2,-1,-1
42739915,1.0,2,-1,-1
42756711,31.0,3,-1,-1
42780445,1.0,2,-1,-1
42773208,3.0,3,-1,-1
42780363,10.0,2,-1,-1
42738434,3.0,3,-1,-1
42734598,4.0,6,-1,-1
10701263048,13.0,1,10701263048,10701263047
42771129,1.0,4,-1,-1
5487723608,1.0,1,5487723608,5487723609
7043208172,6.0,3,-1,-1
42744022,4.0,1,42744022,42744020
12538501053,1.0,2,-1,-1
42755783,1.0,2,-1,-1
777349322,1.0,3,-1,-1
777293479,1.0,3,-1,-1
7043232547,15.0,2,-1,-1
42762811,12.0,2,-1,-1
2328963688,1.0,1,2328963688,42722995
42888739,2.0,1,42888739,11228303734
42852518,1.0,3,-1,-1
9758557864,1.0,3,-1,-1
42872356,1.0,3,-1,-1
42859768,1.0,3,-1,-1
42850759,1.0,2,-1,-1
42883619,1.0,3,-1,-1
42811562,3.0,3,-1,-1
7888332988,2.0,2,-1,-1
8854877497,4.0,1,8854877497,8854877508
452384640,2.0,2,-1,-1
8880682384,1.0,1,8880682384,3584394312
2895774214,1.0,1,42486537,7884680502
42527735,2.0,2,-1,-1
1942055337,6.0,1,1942055337,1942055343
42503922,1.0,3,-1,-1
42814405,1.0,4,-1,-1
42787443,3.0,3,-1,-1
4566575413,3.0,1,4566575413,4566575418
42862869,2.0,2,-1,-1
42864737,2.0,2,-1,-1
8084519822,35.0,2,-1,-1
42896547,1.0,2,-1,-1
10172057052,2.0,1,10172057052,3638263950
42819015,1.0,2,-1,-1
5488395686,4.0,3,-1,-1
42820021,9.0,4,-1,-1
764718356,7.0,2,-1,-1
5118634948,1.0,2,-1,-1
42812178,2.0,4,-1,-1
5118634931,1.0,1,5118634931,5118634930
42904999,7.0,3,-1,-1
5226687868,83.0,16777217,-1,-1
3324555219,21.0,1,3324555219,42889573
11330009605,12.0,1,11330009605,11330009602
7830424317,1.0,2,-1,-1
42903147,22.0,4,-1,-1
42817964,39.0,3,-1,-1
42892917,42.0,2,-1,-1
42816145,10.0,2,-1,-1
7762059068,21.0,16777220,-1,-1
42863657,1.0,3,-1,-1
481251645,2.0,1,481251645,481251655
