city,k_label,d,w,kappa
Paris,3,96146088,0.20615796519410978,3
Paris,3,246286541,0.23560910307898258,2
Paris,3,201971295,0.17804551539491298,3
Paris,3,94186411,0.05220883534136546,3
Paris,3,2127242896,0.025435073627844713,3
Paris,3,2294650372,0.028112449799196786,3
Paris,3,255390708,0.002677376171352075,2
Paris,3,9659338682,0.022757697456492636,2
Paris,3,1736637853,0.05220883534136546,6
Paris,3,1455773025,0.10174029451137885,4
Paris,3,415004956,0.028112449799196786,3
Paris,3,1313369659,0.030789825970548863,3
Paris,3,330217377,0.21954484605087016,2
Paris,3,65280686,0.500669344042838,3
Paris,3,10048157406,0.3493975903614458,2
Paris,3,1266559596,0.48460508701472554,2
Paris,3,256409987,0.3614457831325301,3
Paris,3,8274315677,0.4390896921017403,3
Paris,3,4982875879,0.4203480589022758,3
Paris,3,94196276,0.0749665327978581,1
Paris,3,94193348,0.09236947791164658,2
Paris,3,4583249023,0.14457831325301204,4
Paris,3,94187782,0.2289156626506024,3
Paris,3,201646642,0.06291834002677377,4
Paris,3,209141078,0.04417670682730924,3
Paris,3,3371742245,0.0321285140562249,2
Paris,3,268209986,0.06559571619812583,3
Paris,3,14956542,0.05488621151271754,3
Paris,3,15378804,0.058902275769745646,2
Paris,3,2064552414,0.24497991967871485,1
Paris,3,12318460199,0.23560910307898258,3
Paris,3,208761485,0.3373493975903614,2
Paris,3,52842220,0.2583668005354752,4
Paris,3,148945385,0.19812583668005354,2
Paris,3,96149590,0.2971887550200803,5
Paris,3,174986032,0.214190093708166,1
Paris,3,21732950,0.15796519410977242,4
Paris,3,94125868,0.060240963855421686,5
Paris,3,26551726,0.214190093708166,3
Paris,3,258050714,0.05622489959839357,2
Paris,3,216034236,0.08701472556894244,2
Paris,3,277614017,0.030789825970548863,3
Paris,3,320203228,0.0013386880856760374,2
Paris,3,1390845025,0.00535475234270415,1
Paris,3,442296,0.12048192771084337,2
Paris,3,25002683,0.17001338688085676,2
Paris,3,2548427905,0.11512717536813923,1
Paris,3,428051495,0.25301204819277107,3
Paris,3,153517219,0.15528781793842034,3
Paris,3,8824722819,0.07228915662650602,1
Paris,3,269273110,0.05622489959839357,5
Paris,3,702937926,0.09772423025435073,4
Paris,3,174982973,0.1646586345381526,2
Paris,3,96138283,0.214190093708166,5
Paris,3,258047121,0.058902275769745646,1
Paris,3,2942540604,0.12182061579651941,1
Paris,3,797804097,0.0642570281124498,50
Paris,3,2763050894,0.0107095046854083,2
Paris,3,8595850885,0.022757697456492636,3
Paris,3,15378831,0.12449799196787148,4
Paris,3,368064,0.12583668005354753,3
Paris,3,648217878,0.0856760374832664,3
Paris,3,294282580,0.26639892904953144,4
Paris,3,152807172,0.1111111111111111,2
Paris,3,431516479,0.11512717536813923,4
Paris,3,268685567,0.12449799196787148,3
Paris,3,203329763,0.2074966532797858,2
Paris,3,203329020,0.0749665327978581,3
Paris,3,2055711306,0.10307898259705489,4
Paris,3,2529018575,0.030789825970548863,4
Paris,3,2127247613,0.04819277108433735,4
Paris,3,130052295,0.0013386880856760374,3
Paris,3,556543729,0.0013386880856760374,4
Paris,3,11559477227,0.14056224899598393,3
Paris,3,259039022,0.028112449799196786,4
Paris,3,707878884,0.15930388219544847,4
Paris,3,306598642,0.07228915662650602,4
Paris,3,7736949901,0.1499330655957162,2
Paris,3,566748730,0.10843373493975904,5
Paris,3,6395644975,0.07898259705488621,1
Paris,3,1989894444,0.08433734939759036,2
Paris,3,94131402,0.04819277108433735,4
Paris,3,203324662,0.07228915662650602,50
Paris,3,340855540,0.0013386880856760374,1
Paris,3,556195065,0.008032128514056224,2
Paris,3,7740607854,0.004016064257028112,1
Paris,3,177308561,0.006693440428380187,2
Paris,3,245272062,0.04819277108433735,1
Paris,3,5448919003,0.013386880856760375,3
Paris,3,244455502,0.03614457831325301,3
Paris,3,244455544,0.01740294511378849,2
Paris,3,567367734,0.012048192771084338,3
Paris,3,12132503708,0.022757697456492636,2
Paris,3,4511298500,0.008032128514056224,2
Paris,3,248578600,0.01606425702811245,3
Paris,3,556195065,0.004016064257028112,2
Paris,3,8194889283,0.0013386880856760374,4
Paris,3,332199745,0.0013386880856760374,2
Paris,3,1307776985,0.0013386880856760374,2
Paris,3,2211156952,0.004016064257028112,3
Paris,3,1307776975,0.0013386880856760374,2
Paris,3,249624262,0.002677376171352075,2
Paris,3,268227835,0.0013386880856760374,2
Paris,3,556195065,0.0013386880856760374,2
Paris,3,1307776975,0.008032128514056224,2
Paris,3,249624262,0.0013386880856760374,2
Paris,3,8194889283,0.0013386880856760374,4
Paris,3,249624262,0.0013386880856760374,2
Paris,3,332199745,0.0013386880856760374,2
Paris,3,1307776975,0.002677376171352075,2
Paris,4,27180828,0.0013386880856760374,3
Paris,4,2555356748,0.0013386880856760374,1
Paris,4,14803152,0.002677376171352075,2
Paris,4,2320354492,0.0013386880856760374,1
Paris,4,2320354492,0.0013386880856760374,1
Paris,4,7358099880,0.004016064257028112,3
Paris,4,27373407,0.0013386880856760374,2
Paris,4,271464117,0.002677376171352075,2
Paris,4,592662435,0.002677376171352075,3
Paris,4,592662444,0.0013386880856760374,3
Paris,4,1027183337,0.0107095046854083,3
Paris,4,260619453,0.041499330655957165,4
Paris,4,260619967,0.025435073627844713,3
Paris,4,3881610829,0.0013386880856760374,2
Paris,4,4225762683,0.0013386880856760374,3
Paris,4,271447320,0.0013386880856760374,1
Paris,4,260657623,0.018741633199464525,3
Paris,4,208921845,0.17938420348058903,4
Paris,4,34819428,0.04417670682730924,5
Paris,4,34819406,0.10843373493975904,50
Paris,4,360999,0.00535475234270415,4
Paris,4,2406388141,0.002677376171352075,1
Paris,4,27117336,0.004016064257028112,2
Paris,4,2499653035,0.009370816599732263,2
Paris,4,316798969,0.006693440428380187,2
Paris,4,180296150,0.0013386880856760374,4
Paris,4,260653353,0.049531459170013385,5
Paris,4,4271473111,0.028112449799196786,2
Paris,4,14798307,0.16599732262382866,5
Paris,4,34818419,0.09772423025435073,2
Paris,4,34818913,0.0107095046854083,4
Paris,4,27373358,0.002677376171352075,2
Paris,4,1000295093,0.00535475234270415,2
Paris,4,1164949855,0.0013386880856760374,50
Paris,4,10166623029,0.006693440428380187,3
Paris,4,6151694004,0.025435073627844713,1
Paris,4,5359042379,0.03480589022757698,1
Paris,4,3906714794,0.06157965194109773,4
Paris,4,4616555,0.04819277108433735,4
Paris,4,34818930,0.049531459170013385,4
Paris,4,34818374,0.2101740294511379,5
Paris,4,1447944173,0.12048192771084337,4
Paris,4,34817689,0.040160642570281124,2
Paris,4,6227063997,0.0107095046854083,3
Paris,4,315304259,0.0013386880856760374,2
Paris,4,442207,0.08969210174029452,4
Paris,4,116147180,0.10307898259705489,5
Paris,4,116132337,0.2101740294511379,6
Paris,4,141563311,0.08165997322623829,5
Paris,4,4069611757,0.009370816599732263,3
Paris,4,267696509,0.24497991967871485,2
Paris,4,34818271,0.060240963855421686,2
Paris,4,34817741,0.21552878179384202,4
Paris,4,34816752,0.04417670682730924,3
Paris,4,176934169,0.038821954484605084,2
Paris,4,315296216,0.10174029451137885,4
Paris,4,125383643,0.04819277108433735,4
Paris,4,116124379,0.17804551539491298,3
Paris,4,2282481082,0.16733601070950468,4
Paris,4,116129802,0.12449799196787148,3
Paris,4,94270877,0.15127175368139223,50
Paris,4,11953306076,0.060240963855421686,2
Paris,4,185848442,0.018741633199464525,4
Paris,4,11868224365,0.04417670682730924,3
Paris,4,34816563,0.15796519410977242,4
Paris,4,34816573,0.08032128514056225,2
Paris,4,4321361071,0.18072289156626506,4
Paris,4,27235954,0.2101740294511379,4
Paris,4,27286593,0.08299866131191433,50
Paris,4,162311367,0.0013386880856760374,3
Paris,4,6427205097,0.04685408299866131,2
Paris,4,145990870,0.24096385542168675,2
Paris,4,36483363,0.1713520749665328,5
Paris,4,112036802,0.34002677376171353,50
Paris,4,4936818523,0.24497991967871485,4
Paris,4,158834602,0.05622489959839357,4
Paris,4,2705349984,0.04551539491298527,3
Paris,4,11252770253,0.018741633199464525,4
Paris,4,270730345,0.06961178045515395,4
Paris,4,21660916,0.06961178045515395,5
Paris,4,1961531242,0.21285140562248997,1
Paris,4,21660975,0.22757697456492637,50
Paris,4,27235559,0.1606425702811245,3
Paris,4,3623124172,0.022757697456492636,2
Paris,4,125353236,0.04551539491298527,3
Paris,4,139312459,0.09370816599732262,3
Paris,4,7850718389,0.13654618473895583,5
Paris,4,113494973,0.28112449799196787,2
Paris,4,112017915,0.15528781793842034,2
Paris,4,5387166534,0.11646586345381527,4
Paris,4,654070275,0.050870147255689425,3
Paris,4,3520025512,0.15796519410977242,2
Paris,4,205088968,0.020080321285140562,5
Paris,4,25625657,0.1646586345381526,6
Paris,4,6200688912,0.2838018741633199,5
Paris,4,838145862,0.14457831325301204,4
Paris,4,31960801,0.18607764390896922,5
Paris,4,27234189,0.09772423025435073,3
Paris,4,34837156,0.041499330655957165,2
Paris,4,2722937629,0.002677376171352075,3
Paris,4,141604644,0.0856760374832664,3
Paris,4,88199568,0.08032128514056225,4
Paris,4,5487024374,0.12182061579651941,1
Paris,4,627834146,0.12182061579651941,2
Paris,4,164096627,0.17938420348058903,3
Paris,4,130096485,0.08165997322623829,5
Paris,4,49809410,0.08032128514056225,6
Paris,4,36489250,0.14859437751004015,3
Paris,4,4616532,0.02677376171352075,5
Paris,4,370347362,0.08032128514056225,3
Paris,4,32560721,0.28112449799196787,2
Paris,4,497428120,0.12315930388219545,6
Paris,4,5345024588,0.024096385542168676,4
Paris,4,27234216,0.1994645247657296,5
Paris,4,303548480,0.06291834002677377,50
Paris,4,7062789507,0.0107095046854083,3
Paris,4,1124979920,0.004016064257028112,5
Paris,4,125392870,0.08701472556894244,4
Paris,4,12299572421,0.24096385542168675,3
Paris,4,5326007928,0.1539491298527443,2
Paris,4,7709505715,0.12985274431057564,50
Paris,4,11370970546,0.16733601070950468,1
Paris,4,25255912,0.0856760374832664,6
Paris,4,4616566,0.041499330655957165,3
Paris,4,4616565,0.040160642570281124,3
Paris,4,1191738467,0.022757697456492636,4
Paris,4,9966672196,0.013386880856760375,4
Paris,4,32561073,0.14323962516733602,3
Paris,4,27235261,0.1994645247657296,4
Paris,4,27234947,0.31994645247657294,4
Paris,4,27234737,0.3828647925033467,3
Paris,4,27323557,0.15796519410977242,50
Paris,4,260427380,0.10174029451137885,3
Paris,4,1037154606,0.12315930388219545,5
Paris,4,30558781,0.16733601070950468,2
Paris,4,36476557,0.23828647925033467,2
Paris,4,1269926046,0.26639892904953144,5
Paris,4,36591290,0.4323962516733601,1
Paris,4,260568599,0.34404283801874164,4
Paris,4,25255893,0.3360107095046854,4
Paris,4,25253764,0.23694779116465864,3
Paris,4,1756960219,0.11378848728246319,5
Paris,4,5059182773,0.018741633199464525,3
Paris,4,1212027401,0.27041499330655955,4
Paris,4,178763514,0.3373493975903614,3
Paris,4,178760713,0.32663989290495316,5
Paris,4,27234928,0.2248995983935743,4
Paris,4,27323772,0.4069611780455154,3
Paris,4,27323629,0.48326639892904955,3
Paris,4,368732449,0.13119143239625167,4
Paris,4,368465823,0.03480589022757698,1
Paris,4,166417416,0.0013386880856760374,3
Paris,4,1773530054,0.0428380187416332,4
Paris,4,24912984,0.18072289156626506,3
Paris,4,36473759,0.3172690763052209,50
Paris,4,36473316,0.20214190093708165,3
Paris,4,36593255,0.19009370816599733,4
Paris,4,24959184,0.2556894243641232,3
Paris,4,24959151,0.37349397590361444,4
Paris,4,8411278648,0.5783132530120482,3
Paris,4,25190627,0.3453815261044177,50
Paris,4,6114099355,0.07764390896921017,2
Paris,4,11367918454,0.38821954484605087,2
Paris,4,29604238,0.41231593038821956,50
Paris,4,94174398,0.5314591700133868,3
Paris,4,94218583,0.30522088353413657,3
Paris,4,272678705,0.2931726907630522,1
Paris,4,361125,0.08433734939759036,50
Paris,4,2113426686,0.2034805890227577,2
Paris,4,5574563073,0.04819277108433735,3
Paris,4,413564342,0.0107095046854083,3
Paris,4,82409084,0.012048192771084338,1
Paris,4,250349330,0.014725568942436412,4
Paris,4,166335615,0.07095046854082998,2
Paris,4,36466893,0.025435073627844713,5
Paris,4,24984664,0.1499330655957162,3
Paris,4,783125551,0.030789825970548863,3
Paris,4,24972213,0.21954484605087016,50
Paris,4,25186734,0.9250334672021419,50
Paris,4,25188960,0.1285140562248996,2
Paris,4,25554239,0.20883534136546184,50
Paris,4,25272939,0.6198125836680054,50
Paris,4,1484054992,0.2878179384203481,2
Paris,4,25207350,0.3373493975903614,4
Paris,4,94216678,0.4444444444444444,50
Paris,4,94236658,0.3788487282463186,3
Paris,4,2527279339,0.21954484605087016,3
Paris,4,3036682208,0.10441767068273092,4
Paris,4,268234229,0.05220883534136546,50
Paris,4,6273648704,0.012048192771084338,4
Paris,4,100291881,0.06961178045515395,2
Paris,4,8772397400,0.15528781793842034,1
Paris,4,1664142324,0.07764390896921017,4
Paris,4,12776721757,0.10441767068273092,5
Paris,4,15641131,0.13253012048192772,3
Paris,4,406714224,0.23828647925033467,1
Paris,4,9758456411,0.35475234270414996,4
Paris,4,25183526,0.48728246318607765,2
Paris,4,676821311,0.2543507362784471,2
Paris,4,25554459,0.643908969210174,50
Paris,4,9153302262,0.48058902275769744,4
Paris,4,25207313,0.49531459170013387,4
Paris,4,94157762,0.4725568942436412,4
Paris,4,299271453,0.37215528781793844,3
Paris,4,94236061,0.41365461847389556,1
Paris,4,25573496,0.18875502008032127,6
Paris,4,24910433,0.2637215528781794,50
Paris,4,268233890,0.05488621151271754,4
Paris,4,1835212508,0.05756358768406961,4
Paris,4,1829061636,0.16599732262382866,4
Paris,4,11368478647,0.08032128514056225,2
Paris,4,21649977,0.21552878179384202,5
Paris,4,933275652,0.357429718875502,2
Paris,4,25033084,0.3614457831325301,2
Paris,4,5526475265,0.46184738955823296,6
Paris,4,677610912,0.107095046854083,2
Paris,4,627091886,0.5448460508701473,1
Paris,4,9431369513,1.0,3
Paris,4,1754652819,0.821954484605087,2
Paris,4,94164242,0.42168674698795183,5
Paris,4,202815391,0.2878179384203481,3
Paris,4,19715155,0.34002677376171353,3
Paris,4,94249439,0.321285140562249,3
Paris,4,54781287,0.36010709504685406,4
Paris,4,24912098,0.10040160642570281,5
Paris,4,1489725286,0.002677376171352075,1
Paris,4,1920074478,0.028112449799196786,4
Paris,4,251517029,0.12583668005354753,4
Paris,4,21657548,0.25167336010709507,5
Paris,4,361738,0.21686746987951808,2
Paris,4,247757518,0.15796519410977242,4
Paris,4,7744006064,0.1392235609103079,3
Paris,4,25103068,0.09103078982597054,3
Paris,4,507256883,0.09906291834002677,3
Paris,4,1381775678,0.34002677376171353,1
Paris,4,26401006,0.7469879518072289,2
Paris,4,26402085,0.5943775100401606,4
Paris,4,175042439,0.44176706827309237,3
Paris,4,123256917,0.5341365461847389,50
Paris,4,583023059,0.499330655957162,5
Paris,4,808532752,0.3534136546184739,50
Paris,4,94249422,0.1686746987951807,4
Paris,4,94250376,0.14323962516733602,5
Paris,4,7741387781,0.028112449799196786,3
Paris,4,5881358779,0.0214190093708166,2
Paris,4,259648564,0.03346720214190094,3
Paris,4,2503349653,0.23293172690763053,1
Paris,4,361058,0.10441767068273092,3
Paris,4,506370692,0.10040160642570281,4
Paris,4,3801979375,0.029451137884872823,3
Paris,4,2268049574,0.06157965194109773,3
Paris,4,244580618,0.020080321285140562,3
Paris,4,26588359,0.024096385542168676,3
Paris,4,26401695,0.46987951807228917,4
Paris,4,26401083,0.37349397590361444,4
Paris,4,94140445,0.7041499330655957,5
Paris,4,332476877,0.43373493975903615,5
Paris,4,439881550,0.3895582329317269,2
Paris,4,920531716,0.0642570281124498,2
Paris,4,94110611,0.3253012048192771,50
Paris,4,7973699423,0.214190093708166,1
Paris,4,2863101693,0.20080321285140562,3
Paris,4,202807053,0.04417670682730924,50
Paris,4,2417617590,0.00535475234270415,3
Paris,4,505820709,0.04685408299866131,4
Paris,4,933223108,0.21552878179384202,7
Paris,4,15864053,0.0963855421686747,1
Paris,4,2575067143,0.0535475234270415,2
Paris,4,6842691284,0.030789825970548863,4
Paris,4,11101413293,0.2101740294511379,3
Paris,4,7020299816,0.18875502008032127,2
Paris,4,3424757329,0.464524765729585,3
Paris,4,774793077,0.24497991967871485,1
Paris,4,643357264,0.4431057563587684,50
Paris,4,1291120168,0.44176706827309237,5
Paris,4,153492351,0.34002677376171353,3
Paris,4,96146088,0.20615796519410978,3
Paris,4,246286541,0.23560910307898258,2
Paris,4,201971295,0.17804551539491298,3
Paris,4,94186411,0.05220883534136546,3
Paris,4,2127242896,0.025435073627844713,3
Paris,4,2294650372,0.028112449799196786,50
Paris,4,255390708,0.002677376171352075,2
Paris,4,9659338682,0.022757697456492636,3
Paris,4,1736637853,0.05220883534136546,6
Paris,4,1455773025,0.10174029451137885,4
Paris,4,415004956,0.028112449799196786,4
Paris,4,1313369659,0.030789825970548863,3
Paris,4,330217377,0.21954484605087016,2
Paris,4,65280686,0.500669344042838,3
Paris,4,10048157406,0.3493975903614458,2
Paris,4,1266559596,0.48460508701472554,2
Paris,4,256409987,0.3614457831325301,3
Paris,4,8274315677,0.4390896921017403,4
Paris,4,4982875879,0.4203480589022758,3
Paris,4,94196276,0.0749665327978581,2
Paris,4,94193348,0.09236947791164658,2
Paris,4,4583249023,0.14457831325301204,4
Paris,4,94187782,0.2289156626506024,3
Paris,4,201646642,0.06291834002677377,5
Paris,4,209141078,0.04417670682730924,3
Paris,4,3371742245,0.0321285140562249,4
Paris,4,268209986,0.06559571619812583,3
Paris,4,14956542,0.05488621151271754,3
Paris,4,15378804,0.058902275769745646,2
Paris,4,2064552414,0.24497991967871485,1
Paris,4,12318460199,0.23560910307898258,4
Paris,4,208761485,0.3373493975903614,3
Paris,4,52842220,0.2583668005354752,4
Paris,4,148945385,0.19812583668005354,3
Paris,4,96149590,0.2971887550200803,5
Paris,4,174986032,0.214190093708166,1
Paris,4,21732950,0.15796519410977242,4
Paris,4,94125868,0.060240963855421686,5
Paris,4,26551726,0.214190093708166,3
Paris,4,258050714,0.05622489959839357,3
Paris,4,216034236,0.08701472556894244,2
Paris,4,277614017,0.030789825970548863,5
Paris,4,320203228,0.0013386880856760374,2
Paris,4,1390845025,0.00535475234270415,1
Paris,4,442296,0.12048192771084337,3
Paris,4,25002683,0.17001338688085676,2
Paris,4,2548427905,0.11512717536813923,1
Paris,4,428051495,0.25301204819277107,3
Paris,4,153517219,0.15528781793842034,3
Paris,4,8824722819,0.07228915662650602,2
Paris,4,269273110,0.05622489959839357,5
Paris,4,702937926,0.09772423025435073,4
Paris,4,174982973,0.1646586345381526,3
Paris,4,96138283,0.214190093708166,6
Paris,4,258047121,0.058902275769745646,2
Paris,4,2942540604,0.12182061579651941,1
Paris,4,797804097,0.0642570281124498,50
Paris,4,2763050894,0.0107095046854083,2
Paris,4,8595850885,0.022757697456492636,4
Paris,4,15378831,0.12449799196787148,4
Paris,4,368064,0.12583668005354753,3
Paris,4,648217878,0.0856760374832664,3
Paris,4,294282580,0.26639892904953144,5
Paris,4,152807172,0.1111111111111111,2
Paris,4,431516479,0.11512717536813923,4
Paris,4,268685567,0.12449799196787148,5
Paris,4,203329763,0.2074966532797858,2
Paris,4,203329020,0.0749665327978581,3
Paris,4,2055711306,0.10307898259705489,4
Paris,4,2529018575,0.030789825970548863,6
Paris,4,2127247613,0.04819277108433735,4
Paris,4,130052295,0.0013386880856760374,5
Paris,4,556543729,0.0013386880856760374,4
Paris,4,11559477227,0.14056224899598393,3
Paris,4,259039022,0.028112449799196786,4
Paris,4,707878884,0.15930388219544847,6
Paris,4,306598642,0.07228915662650602,5
Paris,4,7736949901,0.1499330655957162,3
Paris,4,566748730,0.10843373493975904,5
Paris,4,6395644975,0.07898259705488621,1
Paris,4,1989894444,0.08433734939759036,2
Paris,4,94131402,0.04819277108433735,4
Paris,4,203324662,0.07228915662650602,50
Paris,4,340855540,0.0013386880856760374,2
Paris,4,556195065,0.008032128514056224,2
Paris,4,7740607854,0.004016064257028112,1
Paris,4,177308561,0.006693440428380187,2
Paris,4,245272062,0.04819277108433735,1
Paris,4,5448919003,0.013386880856760375,3
Paris,4,244455502,0.03614457831325301,3
Paris,4,244455544,0.01740294511378849,2
Paris,4,567367734,0.012048192771084338,3
Paris,4,12132503708,0.022757697456492636,2
Paris,4,4511298500,0.008032128514056224,3
Paris,4,248578600,0.01606425702811245,3
Paris,4,556195065,0.004016064257028112,2
Paris,4,8194889283,0.0013386880856760374,4
Paris,4,332199745,0.0013386880856760374,3
Paris,4,1307776985,0.0013386880856760374,2
Paris,4,2211156952,0.004016064257028112,3
Paris,4,1307776975,0.0013386880856760374,2
Paris,4,249624262,0.002677376171352075,2
Paris,4,268227835,0.0013386880856760374,2
Paris,4,556195065,0.0013386880856760374,2
Paris,4,1307776975,0.008032128514056224,2
Paris,4,249624262,0.0013386880856760374,2
Paris,4,8194889283,0.0013386880856760374,4
Paris,4,249624262,0.0013386880856760374,2
Paris,4,332199745,0.0013386880856760374,3
Paris,4,1307776975,0.002677376171352075,2
Paris,5,27180828,0.0013386880856760374,3
Paris,5,2555356748,0.0013386880856760374,1
Paris,5,14803152,0.002677376171352075,3
Paris,5,2320354492,0.0013386880856760374,3
Paris,5,2320354492,0.0013386880856760374,3
Paris,5,7358099880,0.004016064257028112,3
Paris,5,27373407,0.0013386880856760374,3
Paris,5,271464117,0.002677376171352075,2
Paris,5,592662435,0.002677376171352075,3
Paris,5,592662444,0.0013386880856760374,3
Paris,5,1027183337,0.0107095046854083,3
Paris,5,260619453,0.041499330655957165,5
Paris,5,260619967,0.025435073627844713,5
Paris,5,3881610829,0.0013386880856760374,2
Paris,5,4225762683,0.0013386880856760374,3
Paris,5,271447320,0.0013386880856760374,1
Paris,5,260657623,0.018741633199464525,4
Paris,5,208921845,0.17938420348058903,4
Paris,5,34819428,0.04417670682730924,6
Paris,5,34819406,0.10843373493975904,50
Paris,5,360999,0.00535475234270415,4
Paris,5,2406388141,0.002677376171352075,2
Paris,5,27117336,0.004016064257028112,2
Paris,5,2499653035,0.009370816599732263,2
Paris,5,316798969,0.006693440428380187,2
Paris,5,180296150,0.0013386880856760374,4
Paris,5,260653353,0.049531459170013385,5
Paris,5,4271473111,0.028112449799196786,2
Paris,5,14798307,0.16599732262382866,5
Paris,5,34818419,0.09772423025435073,2
Paris,5,34818913,0.0107095046854083,4
Paris,5,27373358,0.002677376171352075,3
Paris,5,1000295093,0.00535475234270415,2
Paris,5,1164949855,0.0013386880856760374,50
Paris,5,10166623029,0.006693440428380187,3
Paris,5,6151694004,0.025435073627844713,1
Paris,5,5359042379,0.03480589022757698,1
Paris,5,3906714794,0.06157965194109773,4
Paris,5,4616555,0.04819277108433735,4
Paris,5,34818930,0.049531459170013385,4
Paris,5,34818374,0.2101740294511379,6
Paris,5,1447944173,0.12048192771084337,4
Paris,5,34817689,0.040160642570281124,2
Paris,5,6227063997,0.0107095046854083,4
Paris,5,315304259,0.0013386880856760374,3
Paris,5,442207,0.08969210174029452,5
Paris,5,116147180,0.10307898259705489,5
Paris,5,116132337,0.2101740294511379,6
Paris,5,141563311,0.08165997322623829,5
Paris,5,4069611757,0.009370816599732263,4
Paris,5,267696509,0.24497991967871485,2
Paris,5,34818271,0.060240963855421686,2
Paris,5,34817741,0.21552878179384202,4
Paris,5,34816752,0.04417670682730924,4
Paris,5,176934169,0.038821954484605084,2
Paris,5,315296216,0.10174029451137885,4
Paris,5,125383643,0.04819277108433735,4
Paris,5,116124379,0.17804551539491298,3
Paris,5,2282481082,0.16733601070950468,5
Paris,5,116129802,0.12449799196787148,3
Paris,5,94270877,0.15127175368139223,50
Paris,5,11953306076,0.060240963855421686,2
Paris,5,185848442,0.018741633199464525,4
Paris,5,11868224365,0.04417670682730924,3
Paris,5,34816563,0.15796519410977242,5
Paris,5,34816573,0.08032128514056225,3
Paris,5,4321361071,0.18072289156626506,4
Paris,5,27235954,0.2101740294511379,4
Paris,5,27286593,0.08299866131191433,50
Paris,5,162311367,0.0013386880856760374,3
Paris,5,6427205097,0.04685408299866131,2
Paris,5,145990870,0.24096385542168675,3
Paris,5,36483363,0.1713520749665328,6
Paris,5,112036802,0.34002677376171353,50
Paris,5,4936818523,0.24497991967871485,4
Paris,5,158834602,0.05622489959839357,5
Paris,5,2705349984,0.04551539491298527,3
Paris,5,11252770253,0.018741633199464525,4
Paris,5,270730345,0.06961178045515395,5
Paris,5,21660916,0.06961178045515395,5
Paris,5,1961531242,0.21285140562248997,1
Paris,5,21660975,0.22757697456492637,50
Paris,5,27235559,0.1606425702811245,4
Paris,5,3623124172,0.022757697456492636,3
Paris,5,125353236,0.04551539491298527,3
Paris,5,139312459,0.09370816599732262,4
Paris,5,7850718389,0.13654618473895583,5
Paris,5,113494973,0.28112449799196787,3
Paris,5,112017915,0.15528781793842034,2
Paris,5,5387166534,0.11646586345381527,4
Paris,5,654070275,0.050870147255689425,3
Paris,5,3520025512,0.15796519410977242,2
Paris,5,205088968,0.020080321285140562,7
Paris,5,25625657,0.1646586345381526,6
Paris,5,6200688912,0.2838018741633199,5
Paris,5,838145862,0.14457831325301204,4
Paris,5,31960801,0.18607764390896922,5
Paris,5,27234189,0.09772423025435073,4
Paris,5,34837156,0.041499330655957165,2
Paris,5,2722937629,0.002677376171352075,5
Paris,5,141604644,0.0856760374832664,3
Paris,5,88199568,0.08032128514056225,4
Paris,5,5487024374,0.12182061579651941,1
Paris,5,627834146,0.12182061579651941,2
Paris,5,164096627,0.17938420348058903,4
Paris,5,130096485,0.08165997322623829,5
Paris,5,49809410,0.08032128514056225,6
Paris,5,36489250,0.14859437751004015,5
Paris,5,4616532,0.02677376171352075,6
Paris,5,370347362,0.08032128514056225,4
Paris,5,32560721,0.28112449799196787,4
Paris,5,497428120,0.12315930388219545,6
Paris,5,5345024588,0.024096385542168676,5
Paris,5,27234216,0.1994645247657296,7
Paris,5,303548480,0.06291834002677377,50
Paris,5,7062789507,0.0107095046854083,3
Paris,5,1124979920,0.004016064257028112,5
Paris,5,125392870,0.08701472556894244,4
Paris,5,12299572421,0.24096385542168675,3
Paris,5,5326007928,0.1539491298527443,2
Paris,5,7709505715,0.12985274431057564,50
Paris,5,11370970546,0.16733601070950468,1
Paris,5,25255912,0.0856760374832664,6
Paris,5,4616566,0.041499330655957165,3
Paris,5,4616565,0.040160642570281124,3
Paris,5,1191738467,0.022757697456492636,4
Paris,5,9966672196,0.013386880856760375,4
Paris,5,32561073,0.14323962516733602,3
Paris,5,27235261,0.1994645247657296,4
Paris,5,27234947,0.31994645247657294,5
Paris,5,27234737,0.3828647925033467,3
Paris,5,27323557,0.15796519410977242,50
Paris,5,260427380,0.10174029451137885,3
Paris,5,1037154606,0.12315930388219545,5
Paris,5,30558781,0.16733601070950468,2
Paris,5,36476557,0.23828647925033467,2
Paris,5,1269926046,0.26639892904953144,5
Paris,5,36591290,0.4323962516733601,1
Paris,5,260568599,0.34404283801874164,4
Paris,5,25255893,0.3360107095046854,4
Paris,5,25253764,0.23694779116465864,3
Paris,5,1756960219,0.11378848728246319,5
Paris,5,5059182773,0.018741633199464525,3
Paris,5,1212027401,0.27041499330655955,4
Paris,5,178763514,0.3373493975903614,3
Paris,5,178760713,0.32663989290495316,5
Paris,5,27234928,0.2248995983935743,4
Paris,5,27323772,0.4069611780455154,3
Paris,5,27323629,0.48326639892904955,3
Paris,5,368732449,0.13119143239625167,50
Paris,5,368465823,0.03480589022757698,1
Paris,5,166417416,0.0013386880856760374,5
Paris,5,1773530054,0.0428380187416332,5
Paris,5,24912984,0.18072289156626506,4
Paris,5,36473759,0.3172690763052209,50
Paris,5,36473316,0.20214190093708165,4
Paris,5,36593255,0.19009370816599733,4
Paris,5,24959184,0.2556894243641232,4
