expH,rpe_prime,Li_div,Deng_pm,config,city,d,kappa,D
1.0008385179398225,1.0001607528967984,0.9647340190123954,15.0,single,Barcelona,2610196546,2,2
1.0000000065090768,1.0000000003794218,0.9712798499785031,15.0,multi,Barcelona,2610196546,4,4
1.0,1.0,0.9233284848951782,15.0,single,Barcelona,390227097,1,1
1.0,1.0,0.957222150688723,15.0,multi,Barcelona,390227097,2,2
1.000000884738246,1.00000009862637,0.9376993075975023,15.0,single,Barcelona,4541533775,2,2
1.0000008846999902,1.0000000986242088,0.9356236647652297,15.0,multi,Barcelona,4541533775,2,2
2.0,1.0,0.9020173982789139,15.0,single,Barcelona,6297842341,1,1
2.000000000007972,1.00000000000025,0.955162577123559,15.0,multi,Barcelona,6297842341,3,3
1.0000004209000202,1.000000024138569,0.9410268451034982,15.0,single,Barcelona,30294332,2,2
1.0351862025822836,1.0021517125664072,0.9543252761621894,15.0,multi,Barcelona,30294332,4,4
1.0,1.0,0.9710214831582331,15.0,single,Barcelona,30237479,2,2
1.0,1.0,0.976863959409761,15.0,multi,Barcelona,30237479,5,5
1.0,1.0,0.9457683500204218,15.0,single,Barcelona,998615790,2,2
1.0,1.0,0.9555307276556675,15.0,multi,Barcelona,998615790,2,2
1.0000088953325421,1.000001036189393,0.9560934877259591,15.0,single,Barcelona,1840721017,2,2
1.000008895250292,1.0000010937491846,0.9622932932250715,15.0,multi,Barcelona,1840721017,3,3
1.0083062545037127,1.0014748228338008,0.9397673699195468,15.0,single,Barcelona,7252348260,1,1
1.008306254503713,1.0016389606127272,0.9667497311678223,15.0,multi,Barcelona,7252348260,2,2
1.000000113285772,1.0000000110086822,0.9420123226978053,15.0,single,Barcelona,2087205008,2,2
1.000000066126681,1.0000000061857486,0.9368489811328933,15.0,multi,Barcelona,2087205008,2,2
1.3805416684652325,1.214917842094299,0.9589928471310407,15.0,single,Barcelona,288024527,2,2
1.0003588092408782,1.0000631431318079,0.9652580368317926,15.0,multi,Barcelona,288024527,3,3
2.361769913653827,1.3698952959486614,0.9413176982679776,15.0,single,Barcelona,30294673,2,2
2.361769913653827,1.3698952959486614,0.9447594299512914,15.0,multi,Barcelona,30294673,2,2
1.0000811084458483,1.0000032214421974,0.9200109323519688,15.0,single,Barcelona,1483794695,1,1
2.0000712895303696,1.0000029630460434,0.9663373777764006,15.0,multi,Barcelona,1483794695,4,4
1.0000003411270872,1.0000000103541375,0.9215968594135077,15.0,single,Barcelona,430757826,2,2
1.006043361546954,1.000133227522449,0.921649430289133,15.0,multi,Barcelona,430757826,2,2
1.0,1.0,0.8913627617183515,15.0,single,Barcelona,8384828362,1,1
1.0,1.0,0.952958503645532,15.0,multi,Barcelona,8384828362,2,2
1.0,1.0,0.8817935194049459,15.0,single,Barcelona,6485634277,1,1
1.0,1.0,0.8932231572348704,15.0,multi,Barcelona,6485634277,1,1
1.0001019882184858,1.0000125126380388,0.9552570937313517,15.0,single,Barcelona,3683481332,2,2
1.0000000000000664,1.0000000000000038,0.9581831331507958,15.0,multi,Barcelona,3683481332,3,3
1.9978360592270743,1.3094652743046888,0.9577190899365626,15.0,single,Barcelona,6424992738,3,3
1.9978360592270743,1.332372101972061,0.9614560764805672,15.0,multi,Barcelona,6424992738,3,3
15.0,15.0,1.0,15.0,single,Barcelona,6382607320,50,15
6.016445299824875,6.00379399587745,0.9411584278316856,15.0,multi,Barcelona,6382607320,50,9
1.0000000085449785,1.000000000610854,0.8767839862237776,15.0,single,Barcelona,3856010100,1,1
2.000000000000374,1.0000000000000058,0.9399018448441993,15.0,multi,Barcelona,3856010100,2,2
1.000359745702769,1.0000395753725613,0.9490961225606441,15.0,single,Barcelona,760332207,2,2
1.0002242512224626,1.000027324866108,0.9673530109272361,15.0,multi,Barcelona,760332207,4,4
1.0000000000000955,1.000000000000005,0.9381594891541863,15.0,single,Barcelona,30264420,2,2
1.000001429483602,1.0000001651461703,0.9532496526860427,15.0,multi,Barcelona,30264420,3,3
1.1047933314652727,1.0397836580736153,0.9229762494098871,15.0,single,Barcelona,534367705,1,1
2.000000000130168,1.000000000002138,0.9418092687504795,15.0,multi,Barcelona,534367705,3,3
1.0000000000000127,1.0000000000000009,0.919901909813985,15.0,single,Barcelona,340195871,1,1
1.0000000000000127,1.0000000000000009,0.9480528983507883,15.0,multi,Barcelona,340195871,2,2
1.0,1.0,0.9677862251616929,15.0,single,Barcelona,557230343,2,2
1.0,1.0,0.9763617339040316,15.0,multi,Barcelona,557230343,3,3
1.002436306431194,1.0005267149849557,0.9805991995116164,15.0,single,Barcelona,269379908,3,3
1.0004430925172436,1.0000795944335086,0.983879687643209,15.0,multi,Barcelona,269379908,5,5
2.0000000013288424,1.0000000000215692,0.8562522855614377,15.0,single,Barcelona,674780716,1,1
2.000000000000254,1.0000000000000044,0.886971356274393,15.0,multi,Barcelona,674780716,1,1
1.0000043641179603,1.0000003383596572,0.9480248081339059,15.0,single,Barcelona,30313171,2,2
2.0371582134674604,1.005327327083645,0.9531696601477878,15.0,multi,Barcelona,30313171,3,3
1.0000000000001774,1.0000000000000047,0.885708705575914,15.0,single,Barcelona,977641428,1,1
1.0000000000013036,1.0000000000000877,0.92030578573993,15.0,multi,Barcelona,977641428,2,2
7.67215872861495,1.0390076272126239,0.6179829560297434,15.0,single,Barcelona,30960805,1,1
3.3379141794789753,1.050674606120806,0.6941038667922734,15.0,multi,Barcelona,30960805,1,1
1.0061232098094952,1.0011805093279502,0.8545998655792664,15.0,single,Barcelona,12859738691,1,1
1.002618921421541,1.0004671890447088,0.8831326255475717,15.0,multi,Barcelona,12859738691,1,1
1.0000000000000002,1.0,0.9420251532386678,15.0,single,Barcelona,412453203,2,2
1.0,1.0,0.9753046390902307,15.0,multi,Barcelona,412453203,5,5
1.0,1.0,0.8928085344775978,15.0,single,Barcelona,5767709820,1,1
1.0,1.0,0.9620345721891083,15.0,multi,Barcelona,5767709820,2,2
1.0,1.0,0.8746652471079803,15.0,single,Barcelona,9077221631,1,1
1.0,1.0,0.9464098907567718,15.0,multi,Barcelona,9077221631,3,3
1.0,1.0,0.8995855515693135,15.0,single,Barcelona,9458274498,1,1
1.0,1.0,0.9227652013677025,15.0,multi,Barcelona,9458274498,2,2
1.0,1.0,0.9430946416948317,15.0,single,Barcelona,1708943419,1,1
1.0,1.0,0.9463066350404084,15.0,multi,Barcelona,1708943419,2,2
1.0,1.0,0.9336100944433857,15.0,single,Barcelona,552884596,1,1
1.0,1.0,0.9580472764451597,15.0,multi,Barcelona,552884596,3,3
1.0,1.0,0.9320911080214636,15.0,single,Barcelona,4708182445,1,1
1.0000000014571822,1.0000000001187241,0.9657372378778317,15.0,multi,Barcelona,4708182445,3,3
1.0,1.0,0.9601332364486533,15.0,single,Barcelona,412436543,2,2
1.0,1.0,0.9720783229528328,15.0,multi,Barcelona,412436543,3,3
2.0,1.0,0.9565504724876541,15.0,single,Barcelona,1912611158,2,2
1.0000066739839195,1.000000094652117,0.9578687483710543,15.0,multi,Barcelona,1912611158,2,2
1.000000010482928,1.0000000008762855,0.964753748246639,15.0,single,Barcelona,168529698,3,3
1.000000068421503,1.0000000062010856,0.9683929890573935,15.0,multi,Barcelona,168529698,4,4
1.0044992406728812,1.0010503063734926,0.962439162244332,15.0,single,Barcelona,1684889804,3,3
1.057134846242398,1.020004996115799,0.9659941640149148,15.0,multi,Barcelona,1684889804,4,4
3.2025057664974828,1.417811563739518,0.9355903371070129,15.0,single,Barcelona,2888571943,2,2
1.0735928723701407,1.0271084771564867,0.9793994887041471,15.0,multi,Barcelona,2888571943,5,5
1.0414860416345897,1.0045123960850566,0.9010049015782383,15.0,single,Barcelona,1500032696,1,1
2.0411909287343626,1.0022664050373187,0.9308034711316777,15.0,multi,Barcelona,1500032696,2,2
1.0000000832968656,1.0000000078595184,0.9567673207840053,15.0,single,Barcelona,1479334732,2,2
1.0000005236168756,1.0000000569932217,0.9715381100854786,15.0,multi,Barcelona,1479334732,3,3
15.0,15.0,1.0,15.0,single,Barcelona,30237587,50,15
6.000002756823739,6.000000310138608,0.9670529875393097,15.0,multi,Barcelona,30237587,50,10
1.0003468984481834,1.0000608447355344,0.953156179456493,15.0,single,Barcelona,30248550,2,2
2.879525296030494,1.9938584617866273,0.9472556884403918,15.0,multi,Barcelona,30248550,3,3
2.066034655719078,1.0111851425463705,0.9433857601666769,15.0,single,Barcelona,30313182,2,2
2.0024797720663714,1.0002350650206182,0.9677324930296033,15.0,multi,Barcelona,30313182,4,4
2.0000000000001585,1.0000000000000053,0.9649339215353682,15.0,single,Barcelona,91783971,2,2
2.0000000000001585,1.0000000000000058,0.9731378119607933,15.0,multi,Barcelona,91783971,5,4
1.0000447714243283,1.0000038655043104,0.9297853625286189,15.0,single,Barcelona,30558257,1,1
2.0,1.0,0.9541027779025231,15.0,multi,Barcelona,30558257,3,3
2.0,1.0,0.9318299227210135,15.0,single,Barcelona,30960786,2,2
2.9999999999999996,1.0,0.9446122917267153,15.0,multi,Barcelona,30960786,4,4
2.0,1.0,0.9402530418891966,15.0,single,Barcelona,11242746353,1,1
2.0,1.0,0.9661238651908467,15.0,multi,Barcelona,11242746353,4,4
1.00000081475942,1.0000000712226147,0.9305579642458639,15.0,single,Barcelona,4578927239,1,1
1.000000197812772,1.0000000050979367,0.9698789049283382,15.0,multi,Barcelona,4578927239,4,4
7.000000000000018,0.9999999999999996,0.7731377116779947,15.0,single,Barcelona,417979586,2,2
3.00004865472055,1.000002297871307,0.9321302351535254,15.0,multi,Barcelona,417979586,4,4
3.0000000000003975,1.000000000000009,0.8992826069004929,15.0,single,Barcelona,2703938174,1,1
3.0000000000003975,1.000000000000009,0.8982329999700595,15.0,multi,Barcelona,2703938174,1,1
1.0,1.0,0.9513874984179087,15.0,single,Barcelona,376748008,2,2
1.0,1.0,0.9796802775286502,15.0,multi,Barcelona,376748008,4,4
1.0,1.0,0.9135758076644749,15.0,single,Barcelona,512003089,1,1
1.0,1.0,0.9128080825459168,15.0,multi,Barcelona,512003089,1,1
1.0,1.0,0.9153118928061794,15.0,single,Barcelona,534332665,1,1
1.0,1.0,0.9304082137195756,15.0,multi,Barcelona,534332665,1,1
2.0,1.0,0.9441138484486271,15.0,single,Barcelona,552884560,2,2
2.0,1.0,0.94585588105114,15.0,multi,Barcelona,552884560,2,2
1.0,1.0,0.9236902190440435,15.0,single,Barcelona,771231881,1,1
1.0,1.0,0.9306968781957948,15.0,multi,Barcelona,771231881,2,2
1.0045511880924198,1.0008833959655514,0.9256344529359559,15.0,single,Barcelona,2267226601,1,1
1.0000004889651024,1.0000000417704722,0.965425381705214,15.0,multi,Barcelona,2267226601,3,3
1.0000004965087312,1.0000000538815672,0.9578162421454015,15.0,single,Barcelona,10121889968,3,3
2.0000003299405393,1.0000000174928265,0.9562247019409126,15.0,multi,Barcelona,10121889968,3,3
1.289352230689039,1.1034596701546027,0.8821880496332736,15.0,single,Barcelona,11020963045,1,1
1.289352230689039,1.1179170867869999,0.9419562343385575,15.0,multi,Barcelona,11020963045,2,2
2.0006861136178427,1.0000638378017959,0.9295982243072662,15.0,single,Barcelona,1532752080,2,2
1.792452139413551,1.6515075591079726,0.9385244919947298,15.0,multi,Barcelona,1532752080,2,2
4.000310923719356,1.0000119950008017,0.8834946108735947,15.0,single,Barcelona,6842012554,2,2
3.000000418469451,1.000000005758832,0.8941144271885479,15.0,multi,Barcelona,6842012554,2,2
2.0001109986291596,1.0000084710661041,0.9319980452600483,15.0,single,Barcelona,30237772,2,2
2.182739171077473,1.0422689860713383,0.9556523550205382,15.0,multi,Barcelona,30237772,3,3
4.000000000095473,1.0000000000014018,0.8307323139007418,15.0,single,Barcelona,30556617,1,1
2.1274332442140285,1.0681858313975627,0.8707768432799714,15.0,multi,Barcelona,30556617,1,1
1.0432604521593924,1.008027898553939,0.9215200484902448,15.0,single,Barcelona,2087205009,1,1
1.043275513519168,1.0107344441124817,0.9643980553397171,15.0,multi,Barcelona,2087205009,2,2
1.000005629741867,1.0000005788004718,0.9269445243864995,15.0,single,Barcelona,60969514,1,1
1.459733709120189,1.281872405387699,0.9549021311842824,15.0,multi,Barcelona,60969514,2,2
1.000712687282657,1.0001235914009812,0.9287571519140262,15.0,single,Barcelona,359099426,1,1
1.0006757129017316,1.000121587975262,0.9587462115902248,15.0,multi,Barcelona,359099426,2,2
1.0000000155102344,1.000000001196412,0.8770303662804566,15.0,single,Barcelona,30960639,1,1
1.000000015394775,1.0000000012252022,0.8941375002874496,15.0,multi,Barcelona,30960639,1,1
2.0,1.0,0.8382632632969746,15.0,single,Barcelona,6103772408,1,1
1.0000000000057976,1.0000000000001066,0.8738782107473668,15.0,multi,Barcelona,6103772408,1,1
2.00000234752366,1.0000000861441618,0.9317229722991796,15.0,single,Barcelona,30254596,2,2
1.0,1.0,0.9593703599805273,15.0,multi,Barcelona,30254596,3,3
1.0000001375509948,1.0000000139051655,0.9672065871459066,15.0,single,Barcelona,1297521253,3,3
1.0000026639901454,1.0000003046041857,0.9657131641548492,15.0,multi,Barcelona,1297521253,3,3
1.0000000000000022,1.0,0.9572746340981813,15.0,single,Barcelona,6943141604,1,1
1.0,1.0,0.9783940947181505,15.0,multi,Barcelona,6943141604,3,3
1.0,1.0,0.9382504975942987,15.0,multi,Barcelona,6413205593,1,1
1.0,1.0,0.9053218965053011,15.0,single,Barcelona,4253982146,1,1
1.0,1.0,0.9047466959338808,15.0,multi,Barcelona,4253982146,1,1
1.023030921032026,1.0010970662023668,0.7866787139890189,15.0,single,Barcelona,12475540910,1,1
1.0010229450923116,1.0000667652899258,0.8158888370478098,15.0,multi,Barcelona,12475540910,1,1
1.0000000016320492,1.0000000001336145,0.9482451847751854,15.0,single,Barcelona,1912198618,2,2
1.0000000000540683,1.0000000000038658,0.9515809893429531,15.0,multi,Barcelona,1912198618,2,2
1.000002405317643,1.0000002791136031,0.9671105809312849,15.0,single,Barcelona,772984585,2,2
1.0000000012074206,1.0000000000975957,0.9657424125345371,15.0,multi,Barcelona,772984585,4,4
2.0,1.0,0.9430304417235933,15.0,single,Barcelona,30247027,2,2
1.0,1.0,0.9548406710461655,15.0,multi,Barcelona,30247027,4,4
1.0000629809915076,1.0000092965971652,0.9495434654757787,15.0,single,Barcelona,30243889,2,2
1.0000600052971504,1.0000090165488906,0.9630876168918109,15.0,multi,Barcelona,30243889,3,3
1.0863544972520778,1.012909117019563,0.9522059234623662,15.0,single,Barcelona,4834268092,2,2
1.007785273457484,1.0009802176158895,0.9693542391067586,15.0,multi,Barcelona,4834268092,4,4
2.003098916885163,1.0003147918608264,0.9346964865215625,15.0,single,Barcelona,252826185,3,3
1.4289596879781912,1.0425982997327659,0.9359133440761682,15.0,multi,Barcelona,252826185,3,3
3.0000000000000915,1.0000000000000024,0.8975292182613986,15.0,single,Barcelona,30238025,2,2
3.0020997480803975,1.000148749685821,0.9413380521836042,15.0,multi,Barcelona,30238025,4,4
1.0000000005404803,1.000000000031431,0.890900438452484,15.0,single,Barcelona,4793246800,1,1
2.0000000231057293,1.0000000009979852,0.9609105122674473,15.0,multi,Barcelona,4793246800,3,3
2.9999999999999996,1.0,0.7678449907566928,15.0,single,Barcelona,30333441,1,1
1.0000000014829515,1.0000000000403046,0.8247311392011085,15.0,multi,Barcelona,30333441,1,1
2.0,1.0,0.8374634130069917,15.0,single,Barcelona,567448762,1,1
1.0000327024743707,1.0000046835591208,0.955601818585923,15.0,multi,Barcelona,567448762,3,3
1.0000055599175375,1.000000631540503,0.9632527899782006,15.0,single,Barcelona,30553748,2,2
1.0,1.0,0.974748680126371,15.0,multi,Barcelona,30553748,4,4
2.4167510002254673,1.0610373408859948,0.8688301807967431,15.0,single,Barcelona,30617337,1,1
1.4364916343972458,1.1138757041060545,0.8707884013240818,15.0,multi,Barcelona,30617337,1,1
2.016715737139927,1.0023646598286768,0.940730987608755,15.0,single,Barcelona,253790706,2,2
1.9227483968323127,1.855331221263637,0.9710242015061072,15.0,multi,Barcelona,253790706,4,4
1.0000000000284042,1.0000000000019322,0.9631216421731181,15.0,single,Barcelona,387127546,3,3
1.000130025525481,1.0000104253299729,0.9701883641699952,15.0,multi,Barcelona,387127546,3,3
1.0,1.0,0.9626428206458103,15.0,single,Barcelona,387127535,2,2
1.0,1.0,0.9604225242743749,15.0,multi,Barcelona,387127535,2,2
1.0,1.0,0.9389928299240532,15.0,single,Barcelona,30254613,2,2
1.0,1.0,0.9477732605758348,15.0,multi,Barcelona,30254613,2,2
1.1357667025787832,1.0573204413659745,0.9601062396156883,15.0,single,Barcelona,955030275,2,2
1.0000000110153855,1.0000000009820007,0.9737043926683656,15.0,multi,Barcelona,955030275,3,3
1.0,1.0,0.9589869833889949,15.0,single,Barcelona,634519971,1,1
1.0000002319960373,1.0000000241245581,0.9658883917714659,15.0,multi,Barcelona,634519971,2,2
1.0,1.0,0.8966493001464918,15.0,single,Barcelona,4653143524,2,2
1.0,1.0,0.9363737547999904,15.0,multi,Barcelona,4653143524,3,3
1.0,1.0,0.9175799710882949,15.0,single,Barcelona,2445068410,1,1
1.0,1.0,0.9431432825601218,15.0,multi,Barcelona,2445068410,3,3
4.000000167348835,1.0000000042739943,0.8892504195416611,15.0,single,Barcelona,30236779,2,2
2.005704508003679,1.0001415177855564,0.9412507044227199,15.0,multi,Barcelona,30236779,4,4
1.000001708580953,1.0000001686027822,0.882807708542455,15.0,single,Barcelona,30246671,1,1
1.0000005391256879,1.0000000551087387,0.9422441035705521,15.0,multi,Barcelona,30246671,3,3
3.0050470111153205,1.0002557471723348,0.8231679073436995,15.0,single,Barcelona,1374636541,1,1
2.003233924940798,1.0002404669221046,0.9142879058882111,15.0,multi,Barcelona,1374636541,2,2
15.0,15.0,1.0,15.0,single,Barcelona,559765962,50,15
5.798266188473269,5.346485821001245,0.9307699434740108,15.0,multi,Barcelona,559765962,50,9
2.000000001517646,1.000000000046957,0.9196446713044121,15.0,single,Barcelona,301572279,2,2
1.6976703413175875,1.0944752643926523,0.9423699761669686,15.0,multi,Barcelona,301572279,4,4
2.002395477618018,1.0002239433696816,0.8427227103652746,15.0,single,Barcelona,4222897297,1,1
2.0084845264027456,1.0009447209421418,0.9297989474621111,15.0,multi,Barcelona,4222897297,2,2
2.127039355419104,1.0210573162626024,0.8661284882226367,15.0,single,Barcelona,1368967593,2,2
2.4835168012322795,1.0408715074493384,0.9007538870591066,15.0,multi,Barcelona,1368967593,3,3
7.999999999999998,1.0,0.7107489111530361,15.0,single,Barcelona,260723600,2,2
7.028479174048643,7.007071785452819,0.9387694852498165,15.0,multi,Barcelona,260723600,50,9
2.9999999999999996,1.0,0.8989577089092834,15.0,single,Barcelona,412449528,1,1
1.0000015125245842,1.0000001751792875,0.9750832585088108,15.0,multi,Barcelona,412449528,5,5
2.000000000016506,1.0000000000003937,0.9214475613302298,15.0,single,Barcelona,273102085,2,2
1.0000063909001664,1.0000001626666961,0.9374081760714649,15.0,multi,Barcelona,273102085,3,3
1.0061649548775118,1.0012619456989864,0.8677188556583522,15.0,single,Barcelona,1563547709,1,1
1.0061649548775122,1.0013221178008849,0.8989718182749278,15.0,multi,Barcelona,1563547709,1,1
1.0,1.0,0.9719865985793142,15.0,single,Barcelona,6218672137,3,3
1.0,1.0,0.9748364442251413,15.0,multi,Barcelona,6218672137,4,4
1.0000000000021503,1.0000000000000484,0.8825143627848826,15.0,single,Barcelona,6978253606,1,1
1.0,1.0,0.9541626915683926,15.0,multi,Barcelona,6978253606,2,2
2.0301184345037893,1.0037662654926607,0.9126592163974347,15.0,single,Barcelona,2706190120,1,1
1.1140135579815515,1.0225124206670169,0.9585801414500983,15.0,multi,Barcelona,2706190120,3,3
1.0003585922128961,1.0000601340894306,0.9437535322601889,15.0,single,Barcelona,30254627,1,1
1.0000003539916509,1.000000037684396,0.9815097990466584,15.0,multi,Barcelona,30254627,5,5
1.0,1.0,0.944030437468525,15.0,single,Barcelona,2706292285,1,1
1.0,1.0,0.9659378838325813,15.0,multi,Barcelona,2706292285,2,2
1.0,1.0,0.9780478822542916,15.0,single,Barcelona,575827094,3,3
1.0,1.0,0.980097926537957,15.0,multi,Barcelona,575827094,4,4
1.0,1.0,0.8042957995340974,15.0,single,Barcelona,4387294101,1,1
1.0,1.0,0.8171218090148723,15.0,multi,Barcelona,4387294101,1,1
1.0,1.0,0.891788375388339,15.0,single,Barcelona,9572309680,1,1
1.0000000000502949,1.0000000000035136,0.9066538828098198,15.0,multi,Barcelona,9572309680,3,3
1.6808570670837326,1.496771984517031,0.9415640409126015,15.0,single,Barcelona,30248312,2,2
2.000013957729314,1.0000009380276966,0.9495973589230092,15.0,multi,Barcelona,30248312,3,3
2.421416842549853,1.119099700329887,0.9190750292322858,15.0,single,Barcelona,779227747,1,1
1.09889677366761,1.036045390920675,0.9533718535550421,15.0,multi,Barcelona,779227747,3,3
2.000000001839615,1.0000000000504603,0.8559676058832157,15.0,single,Barcelona,30227399,1,1
1.0129688632579803,1.0002919685516503,0.9026098205351532,15.0,multi,Barcelona,30227399,2,2
8.00000000003641,1.0000000000002929,0.6393546457593569,15.0,single,Barcelona,1126640615,1,1
5.000000000018534,1.0000000000002742,0.8673275303685252,15.0,multi,Barcelona,1126640615,3,3
1.7812754238383206,1.6159518177763343,0.9511037732874711,15.0,single,Barcelona,559787230,2,2
3.0510423353436096,1.9804839119950273,0.9561316165012436,15.0,multi,Barcelona,559787230,4,4
1.0000000421386666,1.0000000029123908,0.8855332328563879,15.0,single,Barcelona,2819073400,1,1
1.0000000002991,1.0000000000209326,0.9490760329176176,15.0,multi,Barcelona,2819073400,3,3
1.3648653491221963,1.2039912116670104,0.9466846305485614,15.0,single,Barcelona,126797329,2,2
1.3765460657359296,1.1968193762135955,0.9740740667488451,15.0,multi,Barcelona,126797329,4,4
